timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-07-15T03:40:19Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:20Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:21Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:22Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:23Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:24Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:25Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:26Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:27Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:28Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:29Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:30Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:31Z,17.88,40.00,2,0.006,0,0.000,0.008
2026-07-15T03:40:32Z,15.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:33Z,29.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:34Z,29.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:35Z,29.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:36Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:37Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:38Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:39Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:40Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:41Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:42Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:43Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:44Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:45Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:46Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:47Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:48Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:49Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:50Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:51Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:52Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:53Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:54Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:55Z,31.41,48.00,5,0.019,0,0.000,0.022
2026-07-15T03:40:56Z,15.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:40:57Z,17.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:40:58Z,17.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:40:59Z,19.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:00Z,21.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:01Z,23.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:02Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:03Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:04Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:05Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:06Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:07Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:08Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:09Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:10Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:11Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:12Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:13Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:14Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:15Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:16Z,25.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:17Z,27.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:18Z,27.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:19Z,27.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:20Z,27.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:21Z,27.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:22Z,27.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:23Z,29.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:24Z,29.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:25Z,31.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:26Z,31.26,48.00,6,0.021,0,0.000,0.024
2026-07-15T03:41:27Z,33.26,48.00,6,0.021,0,0.000,0.024
